# Fog.dll ordinal-to-function name mappings
# source: D2MOO (ThePhrozenKeep/D2MOO), CE_Database (ThePhrozenKeep/CE_Database)
# version: 1.10f (ordinals stable across D2 versions)
# format: ordinal
# entries: 259
#
10210,FOG_10216_AddRecordToLinkingTable
10211,FOG_GetRowFromTxt
10212,FOG_10218
10213,FOG_10219
10214,FOG_10220
10215,FOG_10221
10216,FOG_10222
10217,FOG_10223
10218,FOG_10224
10219,FOG_10225
10220,FOG_10226
10221,FOG_IsExpansion
10222,FOG_10228
10223,FOG_ComputeChecksum
10224,FOG_PopCount
10225,FOG_10231
10226,FOG_10232
10227,FOG_10233
10228,FOG_10234
10229,FOG_10235
10230,FOG_10236
10231,FOG_10237
10232,FOG_10238
10233,FOG_10239
10234,FOG_10240
10235,FOG_10241
10236,FOG_10242
10237,FOG_10243
10238,FOG_10244
10239,FOG_10245
10240,FOG_10246
10241,FOG_10247
10242,FOG_10248
10243,FOG_10249
10244,FOG_10250
10245,FOG_10251
10246,FOG_LeadingZeroesCount
10247,DATATBLS_CalcEvaluateExpression
10248,DATATBLS_CompileExpression
10249,FOG_10255
10250,FOG_10262
10251,FOG_10263
10252,FOG_10256
10253,FOG_10257
10254,FOG_10258
10255,gdwBitMasks
10256,gdwInvBitMasks
10257,FOG_10261
10258,FOG_10264
